DATE_TIME,CO2_m,CO2_dry_m,CH4_m,CH4_dry_m,H2O_m,CO2_sd,CO2_dry_sd,CH4_sd,CH4_dry_sd,H2O_sd
2019-12-31 21:00:00,409.9971485386556,425.6573271408592,1.9658023690399618,2.02724328564283,2.3847867717564677,3.989201988573361,4.205290057986898,0.030820901940363216,0.03212523993930268,0.05183339922752825
2019-12-31 22:00:00,402.473554881007,417.33890548983743,1.8956078363620776,1.9528467657967847,2.308935367887812,1.7563410507684964,1.9247749558787899,0.011348956626125527,0.01131825617527049,0.024193032369762755
2019-12-31 23:00:00,400.19098335118974,414.48145352982465,1.9031644781218922,1.9586934800045497,2.2355701623526087,2.5681079168284664,2.772687834979909,0.01474480257924921,0.015015464374699456,0.027658368516326293
2020-01-01 00:00:00,400.8499712361329,415.03631690283873,1.9050099388657549,1.9601503226696229,2.2144235778915906,4.134148327235518,4.507944247959618,0.02437872220019034,0.025876168501380446,0.03524656535500315
2020-01-01 01:00:00,399.3510209354933,413.25257238923575,1.8837069093993732,1.9373322587896349,2.1803131290356017,1.196934988257243,1.2532102714000743,0.01538057918512832,0.01623046743734912,0.023492961948431954
2020-01-01 02:00:00,401.81766570293445,415.4577699947078,1.8722031141312878,1.9241815423618218,2.1276742296563196,1.3703408213437305,1.4277988385095275,0.005641101625139686,0.005963484658458817,0.012906666545116859
2020-01-01 03:00:00,407.28686434961213,421.09053551747553,1.9066611924608052,1.9594624976289075,2.124528905156904,1.6618572579623037,1.7135761984901265,0.013111391632863777,0.013507807535247995,0.007364419535040539
2020-01-01 04:00:00,413.70219686199687,427.71576040306195,1.9458333588797123,1.9997039597384603,2.123570206173702,2.523735367666332,2.655636728160411,0.03314769746907468,0.03423502932559955,0.010250906544713443
2020-01-01 05:00:00,416.36614186935685,430.5178965845195,1.9636445518070171,2.0181976305270264,2.1297972703625994,1.3345494334143502,1.3682998827607522,0.019707078939296623,0.020358380808577613,0.00856586672282856
2020-01-01 06:00:00,411.2768302521494,425.3958716301568,1.9391539475187267,1.993627553758539,2.1506604113645507,1.1025387502086414,1.078123328486686,0.014705419359024738,0.01493241059563404,0.015457529723472217
2020-01-01 07:00:00,407.93335905832765,422.5249019055102,1.9140870710502664,1.969963081380993,2.238525442473241,1.6612052315749957,1.4786880536581848,0.02150416318534053,0.02236967173964785,0.03992670500915916
2020-01-01 08:00:00,400.889931283855,416.0994635525408,2.201974879051528,2.270119042875269,2.3699656856539706,2.7145206022604063,2.591124904887906,0.08151406008888755,0.08412195590987126,0.04119264352396393
2020-01-01 09:00:00,392.41435887924666,407.96076838848774,1.9484886113668334,2.011806857001078,2.471748358313114,1.7618159555967066,1.6795687495737899,0.09681966760330556,0.09954811745261491,0.0334099795021791
2020-01-01 10:00:00,386.5905843987207,402.0867484519844,1.8664594252261144,1.9276106026592206,2.499624606894365,2.238710188263593,2.2968629805605056,0.004664995849085598,0.004798851694115318,0.033162434401978996
2020-01-01 11:00:00,383.65583007538294,398.76235817289626,1.8602104868086784,1.9200868430334705,2.4572245767641876,1.0993833908112494,1.019456963791875,0.002271581380783155,0.002753182942497862,0.039832475506144126
2020-01-01 12:00:00,386.25704903345337,400.74888867861506,1.861337219747817,1.9184236724402781,2.345034471203657,1.3104229923853532,1.0622034435597922,0.002195523428956859,0.0014229293771299163,0.06230814956361257
2020-01-01 13:00:00,387.27423862208246,401.29269603740335,1.871855779856435,1.9272527235004069,2.264731511764224,0.9829974621194911,0.7045882470078243,0.003126980128508697,0.002991269532114889,0.07973845655552163
2020-01-01 14:00:00,389.80569154714476,403.11177627712385,1.8654579905236195,1.9175269510110438,2.139142002672437,0.9891367336451019,0.8977445891791603,0.0022046775825301413,0.0022895662402397637,0.04713286028064012
2020-01-01 15:00:00,391.9676766373755,404.62341017458715,1.8669942960691475,1.9162784031563618,2.026266462742648,0.9191983951993311,0.9262256409351757,0.001984267144753514,0.0019328483138688307,0.04131108382483997
2020-01-01 16:00:00,391.33045683646304,404.1350512497822,1.8658799850334982,1.915800166272678,2.0526840180897006,0.9054824089624209,1.04161269883599,0.0018906795463432566,0.002659133744903179,0.05315180270400363
2020-01-01 17:00:00,394.60667757935335,408.2373834447278,1.89254372101539,1.9459313704197028,2.1638492453593297,1.8700216899925457,2.097898915479914,0.016880940763745127,0.0174892604766798,0.03348265773536502
2020-01-01 18:00:00,396.39615586215353,410.2872910446786,1.9145663602318148,1.9694694689768795,2.194589704788229,2.159349148334052,2.3093459787100614,0.03434526330395033,0.035462461608943216,0.02057855264186243
2020-01-01 19:00:00,399.3474770275622,413.8636319085268,1.9070882723325464,1.963753352436761,2.2737280423879,1.8992779662486265,2.154217404629338,0.018198114846323464,0.019689211137716777,0.04313844091948248
2020-01-01 20:00:00,399.3256093037756,414.1768732539975,1.8812340399516247,1.9384411747177106,2.324690587512063,3.3927864163788444,3.618519734792106,0.01657252895312111,0.016218257078594124,0.053075389509168146
2020-01-01 21:00:00,397.9053341768418,412.13634602394427,1.8684579497898328,1.9230733304612428,2.238110638558312,2.4618396864794683,2.7898546687245287,0.0060467473925451265,0.006515905705929408,0.04485232132546739
2020-01-01 22:00:00,404.12730932808057,418.8425372726414,1.9975038255879631,2.0569007460490827,2.277310211115946,4.953104443812206,5.522848954522172,0.09116946579557865,0.09547586695743956,0.06660853788006697
2020-01-01 23:00:00,400.5106388981055,414.613617064638,1.9553955314282265,2.011761587523485,2.2044271540005447,2.7744293775595628,3.2413638227330708,0.050928482846773954,0.05387400633050766,0.0623229798987399
2020-01-02 00:00:00,406.2056193383965,421.24617418387567,1.9755502445461994,2.0354088715363594,2.3145328095277793,2.3821827734423033,2.641164631287382,0.029202275216885402,0.030617540576529965,0.028300630518534122
2020-01-02 01:00:00,397.71378680398726,411.02518128068783,1.8699740514292555,1.9211835321125081,2.097707923650895,1.6719143270153383,2.1404578812799437,0.016157496408442558,0.018168583739293972,0.06472237759709758
2020-01-02 02:00:00,399.06970212454837,412.26578133023634,1.874339578408931,1.9250172390600933,2.073825214927589,1.7409509354168375,1.985280078344456,0.023011893110478444,0.02410967487486402,0.03377427090868493
2020-01-02 03:00:00,403.40685430313795,417.22401116767065,2.618858792895502,2.689871733835839,2.1460439576091277,4.322785825402941,4.9460554222477615,1.0606799995540157,1.089872060121414,0.082929693317327
2020-01-02 04:00:00,409.9693594053682,424.5341211689708,3.1488195530729515,3.242668370461053,2.2236483259416464,1.27606970018625,1.3354139748189509,0.7267998441676335,0.7489922428795529,0.021608070702184085
2020-01-02 05:00:00,404.3981570321939,418.56436540606165,1.9500389663645479,2.0061833791039776,2.1933671217674857,1.0409415092726801,1.1168585762708392,0.0710789531508285,0.07346500222946374,0.021908607854428563
2020-01-02 06:00:00,408.00589050613377,422.6285874105566,2.044682470520447,2.104381409840635,2.243187392816275,1.052365863205567,1.1198421007703658,0.06993197572669732,0.07194412163306309,0.014732816915509091
2020-01-02 07:00:00,408.5389811025079,423.3400004876772,2.213219781389462,2.278851210967909,2.2664121752832482,1.1819162034489537,1.291113537083163,0.17024522089512772,0.17551034334120097,0.015796145860068136
2020-01-02 08:00:00,404.993185802896,420.0438819510814,2.518181014143343,2.594178809153586,2.3230034715158263,1.1499662015709515,1.0523331319025964,0.28970261492008387,0.2996783129504499,0.03575804290728437
2020-01-02 09:00:00,401.76915066912545,417.7730140387042,2.4943888274461288,2.5758265382597543,2.4850162026381737,2.1793086922226768,1.7893607886253504,0.15651221861680986,0.15928833405109147,0.07741524178717449
2020-01-02 10:00:00,392.01783005612594,408.385073392253,2.1290853764275206,2.202167908620027,2.599318807344641,3.849144116237938,4.286946622042909,0.151160629417985,0.15773682970510527,0.06262676725642258
2020-01-02 11:00:00,386.29463433801163,401.9882383026024,1.8826985123776647,1.9452726358470445,2.5327670461665566,1.1908145889998778,1.140805291254141,0.014140136337479778,0.014536678996970668,0.035537961886693864
2020-01-02 12:00:00,384.48434064128526,400.15795408090264,1.871534982618678,1.9338884800954035,2.5411379633498847,1.54641917432767,1.446746426387158,0.0015213797126844774,0.0016632393734098512,0.04014878578357591
2020-01-02 13:00:00,384.7797848856523,400.5181670754868,1.900759831699324,1.9642542091969963,2.5500107071790623,1.7599913641027993,1.4841177658993001,0.017243958270063937,0.01689217380161975,0.0686681686531088
2020-01-02 14:00:00,390.4702006407059,406.489899273461,1.9245551676097012,1.9891011360288842,2.5570301601842926,2.579108146912885,3.0567170635888696,0.008195528228356796,0.007801895667790847,0.08549806879724094
2020-01-02 15:00:00,392.97907704444447,408.7883415459862,1.9165585504554299,1.979500556242319,2.508953774948777,1.4804851432053592,1.483846168227739,0.05118084602893352,0.05276274939518408,0.04490755186897911
2020-01-02 16:00:00,398.61469772653294,414.5738197834761,2.007047288476562,2.072775132035643,2.49780197345782,4.486674526479187,4.814734018368895,0.13436390037188323,0.138685890487234,0.027108475193734414
